order_id;category_name;product_name;destination_country;year_months;brute_revenue
10619;Confections;Sir Rodney's Scones;Canada;199708;420.0
10680;Grains/Cereals;Singaporean Hokkien Fried Mee;USA;199709;420.0
10757;Beverages;Sasquatch Ale;USA;199711;420.0
10758;Grains/Cereals;Filo Mix;Switzerland;199711;420.0
10797;Dairy Products;Queso Cabrales;Germany;199712;420.0
10813;Seafood;Spegesild;Brazil;199801;420.0
11035;Grains/Cereals;Singaporean Hokkien Fried Mee;Belgium;199804;420.0
11063;Beverages;Sasquatch Ale;Ireland;199804;420.0
10872;Condiments;Louisiana Fiery Hot Pepper Sauce;Spain;199802;419.9475
10659;Seafood;Boston Crab Meat;Brazil;199709;419.5199999999999
10919;Confections;Pavlova;Venezuela;199803;418.79999999999995
10646;Seafood;Ikura;Ireland;199708;418.5
10418;Confections;Zaanse koeken;Germany;199701;418.0
10607;Dairy Products;Mozzarella di Giovanni;USA;199707;417.59999999999997
10296;Confections;Pavlova;Venezuela;199609;417.0
10954;Confections;Pavlova;Venezuela;199803;415.30999999999995
10522;Seafood;Nord-Ost Matjeshering;Germany;199704;414.24
10831;Beverages;Ipoh Coffee;Norway;199801;414.0
10982;Beverages;Ipoh Coffee;Canada;199803;414.0
10469;Confections;Pavlova;USA;199703;413.525
10941;Dairy Products;Gorgonzola Telino;USA;199803;412.5
11000;Condiments;Chef Anton's Cajun Seasoning;USA;199804;412.5
10369;Grains/Cereals;Gnocchi di nonna Alice;USA;199612;410.4
10559;Meat/Poultry;Pâté chinois;France;199706;410.4
10576;Condiments;Gula Malacca;Mexico;199706;408.45
10676;Condiments;Gula Malacca;Mexico;199709;408.45
10284;Dairy Products;Camembert Pierrot;Germany;199608;408.0
10300;Condiments;Louisiana Hot Spiced Okra;Italy;199609;408.0
10384;Dairy Products;Camembert Pierrot;Sweden;199612;408.0
10532;Condiments;Louisiana Hot Spiced Okra;UK;199705;408.0
10711;Seafood;Jack's New England Clam Chowder;USA;199710;405.3
10595;Beverages;Steeleye Stout;Austria;199707;405.0
10828;Confections;Sir Rodney's Marmalade;Argentina;199801;405.0
10845;Beverages;Steeleye Stout;Germany;199801;405.0
10927;Confections;Sir Rodney's Marmalade;France;199803;405.0
10925;Seafood;Inlagd Sill;Brazil;199803;403.75
10365;Dairy Products;Queso Cabrales;Mexico;199611;403.20000000000005
10367;Beverages;Sasquatch Ale;Denmark;199611;403.2
10272;Dairy Products;Gorgonzola Telino;USA;199608;400.0
10382;Produce;Longlife Tofu;Austria;199612;400.0
10405;Condiments;Aniseed Syrup;Venezuela;199701;400.0
10430;Confections;Sir Rodney's Scones;Austria;199701;400.0
10695;Condiments;Northwoods Cranberry Sauce;Finland;199710;400.0
10700;Confections;Scottish Longbreads;USA;199710;400.0
10763;Confections;Sir Rodney's Scones;France;199712;400.0
10861;Confections;Sir Rodney's Scones;USA;199801;400.0
10376;Dairy Products;Gorgonzola Telino;Canada;199612;399.0
10663;Grains/Cereals;Singaporean Hokkien Fried Mee;France;199709;399.0
10357;Confections;Gumbär Gummibärchen;Venezuela;199611;398.4
10594;Seafood;Escargots de Bourgogne;USA;199707;397.5
10675;Seafood;Escargots de Bourgogne;Germany;199709;397.5
10389;Seafood;Ikura;Canada;199612;396.8
10450;Seafood;Ikura;France;199702;396.8
10328;Dairy Products;Raclette Courdavault;Portugal;199610;396.0
10354;Meat/Poultry;Thüringer Rostbratwurst;Mexico;199611;396.0
10748;Grains/Cereals;Tunnbröd;USA;199711;396.0
10747;Condiments;Vegie-spread;Austria;199711;395.09999999999997
10284;Confections;Schoggi Schokolade;Germany;199608;394.875
10606;Confections;Tarte au sucre;Brazil;199707;394.40000000000003
10307;Confections;Tarte au sucre;USA;199609;394.0
10394;Confections;Tarte au sucre;USA;199612;394.0
10626;Meat/Poultry;Perth Pasties;Sweden;199708;393.59999999999997
10256;Meat/Poultry;Perth Pasties;Brazil;199607;393.0
10437;Meat/Poultry;Perth Pasties;Finland;199702;393.0
10877;Confections;Pavlova;Brazil;199802;392.625
10746;Grains/Cereals;Singaporean Hokkien Fried Mee;Switzerland;199711;392.0
10355;Grains/Cereals;Ravioli Angelo;UK;199611;390.0
10368;Grains/Cereals;Ravioli Angelo;Austria;199611;390.0
10597;Grains/Cereals;Ravioli Angelo;Austria;199707;390.0
10915;Meat/Poultry;Alice Mutton;Mexico;199802;390.0
10916;Grains/Cereals;Ravioli Angelo;Argentina;199802;390.0
10920;Confections;Valkoinen suklaa;UK;199803;390.0
11000;Condiments;Original Frankfurter grüne Soße;USA;199804;390.0
11055;Grains/Cereals;Ravioli Angelo;Venezuela;199804;390.0
10305;Beverages;Chartreuse verte;USA;199609;388.8
10272;Confections;Sir Rodney's Marmalade;USA;199608;388.79999999999995
10532;Seafood;Nord-Ost Matjeshering;UK;199705;388.35
10728;Seafood;Nord-Ost Matjeshering;Brazil;199711;388.35
10734;Seafood;Nord-Ost Matjeshering;Brazil;199711;388.35
11015;Seafood;Nord-Ost Matjeshering;Norway;199804;388.35
10664;Grains/Cereals;Gnocchi di nonna Alice;Portugal;199709;387.59999999999997
10966;Grains/Cereals;Gnocchi di nonna Alice;Switzerland;199803;387.59999999999997
10514;Beverages;Rhönbräu Klosterbier;Austria;199704;387.5
11066;Confections;Teatime Chocolate Biscuits;USA;199805;386.4
11072;Seafood;Jack's New England Clam Chowder;Austria;199805;386.0
10637;Confections;Valkoinen suklaa;Brazil;199708;385.9375
10757;Dairy Products;Raclette Courdavault;USA;199711;385.0
10280;Meat/Poultry;Pâté chinois;Sweden;199608;384.0
10481;Confections;Maxilaku;Brazil;199703;384.0
10606;Meat/Poultry;Pâté chinois;Brazil;199707;384.0
10850;Beverages;Outback Lager;France;199801;382.5
10255;Seafood;Inlagd Sill;Switzerland;199607;380.0
10622;Beverages;Chang;Brazil;199708;380.0
10684;Confections;Zaanse koeken;Germany;199709;380.0
10731;Confections;Sir Rodney's Scones;Switzerland;199711;380.0
10856;Beverages;Chang;Mexico;199801;380.0
10884;Confections;Sir Rodney's Scones;USA;199802;380.0
10885;Beverages;Chang;Belgium;199802;380.0
10888;Beverages;Chang;Spain;199802;380.0
10893;Seafood;Inlagd Sill;Germany;199802;380.0
10952;Condiments;Grandma's Boysenberry Spread;Germany;199803;380.0
10693;Meat/Poultry;Tourtière;USA;199710;379.95
10929;Beverages;Rhönbräu Klosterbier;Germany;199803;379.75
10720;Beverages;Steeleye Stout;Brazil;199710;378.0
10823;Dairy Products;Queso Cabrales;Venezuela;199801;378.0
10827;Beverages;Chartreuse verte;France;199801;378.0
10935;Beverages;Chai;Brazil;199803;378.0
10537;Dairy Products;Gorgonzola Telino;Switzerland;199705;375.0
10553;Dairy Products;Gorgonzola Telino;Finland;199705;375.0
10964;Seafood;Carnarvon Tigers;France;199803;375.0
11076;Condiments;Grandma's Boysenberry Spread;France;199805;375.0
10825;Confections;Gumbär Gummibärchen;Germany;199801;374.76
11024;Confections;Gumbär Gummibärchen;UK;199804;374.76
10444;Confections;Gumbär Gummibärchen;Sweden;199702;373.5
10401;Seafood;Nord-Ost Matjeshering;USA;199701;372.59999999999997
10591;Meat/Poultry;Tourtière;Denmark;199707;372.5
10483;Beverages;Sasquatch Ale;USA;199703;372.4
10276;Seafood;Ikura;Mexico;199608;372.0
10733;Produce;Tofu;Sweden;199711;372.0
10716;Produce;Manjimup Dried Apples;Argentina;199710;371.0
10891;Seafood;Nord-Ost Matjeshering;Germany;199802;368.9325
10592;Condiments;Genen Shouyu;Germany;199707;368.125
10951;Beverages;Rhönbräu Klosterbier;Switzerland;199803;368.125
10522;Seafood;Boston Crab Meat;Germany;199704;368.0
10684;Seafood;Boston Crab Meat;Germany;199709;368.0
10919;Seafood;Boston Crab Meat;Venezuela;199803;368.0
10923;Beverages;Ipoh Coffee;France;199803;368.0
10761;Confections;NuNuCa Nuß-Nougat-Creme;USA;199712;367.5
10701;Dairy Products;Flotemysost;Ireland;199710;365.5
10418;Condiments;Sirop d'érable;Germany;199701;364.8
10937;Produce;Rössle Sauerkraut;Argentina;199803;364.8
11077;Beverages;Chang;USA;199805;364.8
10459;Produce;Uncle Bob's Organic Dried Pears;France;199702;364.79999999999995
10417;Condiments;Original Frankfurter grüne Soße;Denmark;199701;364.0
10727;Grains/Cereals;Gnocchi di nonna Alice;Italy;199711;361.0
10262;Produce;Uncle Bob's Organic Dried Pears;USA;199607;360.0
10315;Beverages;Outback Lager;UK;199609;360.0
10380;Beverages;Outback Lager;Ireland;199612;360.0
10389;Beverages;Outback Lager;Canada;199612;360.0
10529;Dairy Products;Gudbrandsdalsost;Belgium;199705;360.0
10578;Beverages;Steeleye Stout;UK;199706;360.0
10587;Beverages;Steeleye Stout;Brazil;199707;360.0
10590;Beverages;Chai;Canada;199707;360.0
10601;Seafood;Konbu;Venezuela;199707;360.0
10612;Confections;Maxilaku;USA;199707;360.0
10647;Beverages;Chartreuse verte;Brazil;199708;360.0
10732;Beverages;Lakkalikööri;France;199711;360.0
10734;Beverages;Lakkalikööri;Brazil;199711;360.0
10821;Beverages;Steeleye Stout;USA;199801;360.0
10860;Beverages;Lakkalikööri;France;199801;360.0
10909;Produce;Uncle Bob's Organic Dried Pears;Norway;199802;360.0
10927;Beverages;Lakkalikööri;France;199803;360.0
10930;Confections;Sir Rodney's Scones;Belgium;199803;360.0
10964;Dairy Products;Gudbrandsdalsost;France;199803;360.0
10979;Beverages;Guaraná Fantástica;Austria;199803;360.0
11069;Beverages;Chartreuse verte;Mexico;199805;360.0
10839;Seafood;Escargots de Bourgogne;Brazil;199801;357.75
11072;Confections;Valkoinen suklaa;Austria;199805;357.5
10707;Beverages;Outback Lager;UK;199710;357.0
10714;Confections;Zaanse koeken;USA;199710;356.25
10309;Condiments;Chef Anton's Cajun Seasoning;Ireland;199609;352.0
10606;Condiments;Chef Anton's Cajun Seasoning;Brazil;199707;352.0
10279;Meat/Poultry;Alice Mutton;Germany;199608;351.0
10569;Dairy Products;Gorgonzola Telino;USA;199706;350.0
10670;Beverages;Laughing Lumberjack Lager;Germany;199709;350.0
10781;Produce;Longlife Tofu;Finland;199712;350.0
10882;Grains/Cereals;Singaporean Hokkien Fried Mee;USA;199802;350.0
10706;Confections;Pavlova;USA;199710;349.0
10718;Confections;Pavlova;Germany;199710;349.0
10779;Confections;Pavlova;Germany;199712;349.0
11076;Produce;Tofu;France;199805;348.75
10798;Dairy Products;Mozzarella di Giovanni;UK;199712;348.0
10926;Dairy Products;Mozzarella di Giovanni;Mexico;199803;348.0
10449;Seafood;Ikura;France;199702;347.2
10512;Dairy Products;Camembert Pierrot;Brazil;199704;346.8
10500;Produce;Rössle Sauerkraut;France;199704;346.56
10266;Dairy Products;Queso Manchego La Pastora;Finland;199607;346.55999999999995
10329;Grains/Cereals;Gnocchi di nonna Alice;USA;199610;346.55999999999995
10413;Beverages;Chai;France;199701;345.6
10274;Dairy Products;Flotemysost;France;199608;344.0
10771;Dairy Products;Flotemysost;Austria;199712;344.0
11031;Dairy Products;Flotemysost;USA;199804;344.0
10254;Meat/Poultry;Pâté chinois;Switzerland;199607;342.71999999999997
10513;Condiments;Sirop d'érable;Germany;199704;342.0
10533;Seafood;Röd Kaviar;Sweden;199705;342.0
10905;Beverages;Chai;Brazil;199802;342.0
10646;Condiments;Original Frankfurter grüne Soße;Ireland;199708;341.25
10290;Condiments;Chef Anton's Gumbo Mix;Brazil;199608;340.0
10511;Condiments;Northwoods Cranberry Sauce;France;199704;340.0
10625;Dairy Products;Camembert Pierrot;Mexico;199708;340.0
10709;Dairy Products;Camembert Pierrot;Brazil;199710;340.0
10882;Confections;Maxilaku;USA;199802;340.0
10917;Dairy Products;Camembert Pierrot;Spain;199803;340.0
10978;Confections;Sir Rodney's Scones;Belgium;199803;340.0
10747;Seafood;Jack's New England Clam Chowder;Austria;199711;337.75
10697;Beverages;Outback Lager;Venezuela;199710;337.5
11047;Beverages;Chai;UK;199804;337.5
10751;Confections;Gumbär Gummibärchen;Switzerland;199711;337.284
10341;Dairy Products;Raclette Courdavault;Denmark;199610;336.59999999999997
10251;Condiments;Louisiana Fiery Hot Pepper Sauce;France;199607;336.0
10401;Condiments;Louisiana Fiery Hot Pepper Sauce;USA;199701;336.0
10529;Meat/Poultry;Pâté chinois;Belgium;199705;336.0
10919;Confections;NuNuCa Nuß-Nougat-Creme;Venezuela;199803;336.0
11002;Seafood;Konbu;USA;199804;336.0
10380;Seafood;Nord-Ost Matjeshering;Ireland;199612;335.34
10291;Condiments;Gula Malacca;Brazil;199608;334.8
10412;Produce;Tofu;Finland;199701;334.8
10421;Meat/Poultry;Perth Pasties;Brazil;199701;334.05
10571;Grains/Cereals;Singaporean Hokkien Fried Mee;Austria;199706;333.2
10854;Seafood;Konbu;Austria;199801;331.5
10580;Produce;Tofu;Germany;199706;331.3125
10749;Dairy Products;Raclette Courdavault;UK;199711;330.0
10504;Meat/Poultry;Perth Pasties;USA;199704;328.0
10675;Meat/Poultry;Perth Pasties;Germany;199709;328.0
10284;Condiments;Gula Malacca;Germany;199608;325.5
10722;Beverages;Rhönbräu Klosterbier;USA;199710;325.5
10465;Confections;Valkoinen suklaa;Denmark;199703;325.0
10885;Condiments;Original Frankfurter grüne Soße;Belgium;199802;325.0
10654;Beverages;Chartreuse verte;Sweden;199709;324.0
10962;Dairy Products;Gudbrandsdalsost;Germany;199803;324.0
10519;Dairy Products;Camembert Pierrot;Switzerland;199704;323.0
10750;Seafood;Rogede sild;Finland;199711;323.0
11070;Beverages;Chang;Germany;199805;323.0
10621;Dairy Products;Flotemysost;UK;199708;322.5
10819;Beverages;Ipoh Coffee;Argentina;199801;322.0
11022;Confections;Teatime Chocolate Biscuits;Brazil;199804;322.0
10393;Dairy Products;Gorgonzola Telino;USA;199612;320.0
10513;Confections;Sir Rodney's Scones;Germany;199704;320.0
10759;Dairy Products;Mascarpone Fabioli;Mexico;199711;320.0
10544;Produce;Rössle Sauerkraut;USA;199705;319.2
10743;Seafood;Spegesild;UK;199711;319.2
10537;Produce;Manjimup Dried Apples;Switzerland;199705;318.0
10821;Produce;Manjimup Dried Apples;USA;199801;318.0
10930;Seafood;Escargots de Bourgogne;Belgium;199803;318.0
10411;Dairy Products;Raclette Courdavault;Canada;199701;316.8
10553;Dairy Products;Queso Cabrales;Finland;199705;315.0
10648;Grains/Cereals;Gustaf's Knäckebröd;Brazil;199708;315.0
10651;Grains/Cereals;Gustaf's Knäckebröd;Germany;199709;315.0
10698;Dairy Products;Queso Cabrales;Austria;199710;315.0
10842;Dairy Products;Queso Cabrales;Mexico;199801;315.0
10989;Dairy Products;Queso Cabrales;Brazil;199803;315.0
10528;Dairy Products;Mozzarella di Giovanni;USA;199705;313.2
10416;Grains/Cereals;Ravioli Angelo;Finland;199701;312.0
10444;Meat/Poultry;Alice Mutton;Sweden;199702;312.0
10745;Condiments;Gula Malacca;Germany;199711;311.2
10786;Seafood;Nord-Ost Matjeshering;Brazil;199712;310.68000000000006
10338;Seafood;Nord-Ost Matjeshering;USA;199610;310.5
11068;Produce;Rössle Sauerkraut;Brazil;199805;310.08
10326;Beverages;Rhönbräu Klosterbier;Spain;199610;310.0
10581;Beverages;Rhönbräu Klosterbier;Brazil;199706;310.0
10609;Seafood;Ikura;France;199707;310.0
10613;Beverages;Rhönbräu Klosterbier;Venezuela;199707;310.0
10785;Seafood;Ikura;Venezuela;199712;310.0
10874;Seafood;Ikura;Spain;199802;310.0
11068;Condiments;Original Frankfurter grüne Soße;Brazil;199805;309.4
10474;Seafood;Boston Crab Meat;Mexico;199703;308.7
11046;Beverages;Steeleye Stout;Germany;199804;307.8
10605;Dairy Products;Flotemysost;Canada;199707;306.375
10616;Dairy Products;Flotemysost;USA;199707;306.375
10551;Beverages;Steeleye Stout;Portugal;199705;306.0
10583;Dairy Products;Gudbrandsdalsost;Finland;199706;306.0
10704;Confections;Chocolade;Brazil;199710;306.0
10863;Beverages;Chai;Venezuela;199802;306.0
11009;Dairy Products;Camembert Pierrot;Spain;199804;306.0
11075;Seafood;Spegesild;Switzerland;199805;306.0
10255;Beverages;Chang;Switzerland;199607;304.0
10327;Beverages;Chang;Sweden;199610;304.0
10337;Seafood;Inlagd Sill;Germany;199610;304.0
10717;Confections;Sir Rodney's Scones;Germany;199710;304.0
10740;Seafood;Rogede sild;USA;199711;304.0
10756;Seafood;Inlagd Sill;USA;199711;304.0
11016;Seafood;Inlagd Sill;UK;199804;304.0
10379;Condiments;Louisiana Fiery Hot Pepper Sauce;Brazil;199612;302.40000000000003
10278;Seafood;Röd Kaviar;Sweden;199608;300.0
10356;Dairy Products;Gorgonzola Telino;Germany;199611;300.0
10374;Dairy Products;Gorgonzola Telino;Poland;199612;300.0
10490;Confections;Scottish Longbreads;Venezuela;199703;300.0
10546;Produce;Uncle Bob's Organic Dried Pears;France;199705;300.0
10591;Produce;Uncle Bob's Organic Dried Pears;Denmark;199707;300.0
10621;Beverages;Outback Lager;UK;199708;300.0
10729;Confections;Sir Rodney's Scones;Venezuela;199711;300.0
10830;Confections;Scottish Longbreads;Brazil;199801;300.0
10857;Condiments;Aniseed Syrup;Sweden;199801;300.0
10875;Confections;Maxilaku;Sweden;199802;300.0
10949;Condiments;Grandma's Boysenberry Spread;Canada;199803;300.0
10979;Dairy Products;Gorgonzola Telino;Austria;199803;300.0
11001;Seafood;Spegesild;Sweden;199804;300.0
10542;Dairy Products;Queso Cabrales;Germany;199705;299.25
10570;Dairy Products;Queso Cabrales;Canada;199706;299.25
10610;Seafood;Inlagd Sill;France;199707;299.25
10629;Grains/Cereals;Wimmers gute Semmelknödel;Spain;199708;299.25
10866;Beverages;Chang;Sweden;199802;299.25
10697;Seafood;Escargots de Bourgogne;Venezuela;199710;298.125
10475;Dairy Products;Gorgonzola Telino;Belgium;199703;297.5
10483;Condiments;Original Frankfurter grüne Soße;USA;199703;296.4
10698;Meat/Poultry;Alice Mutton;Austria;199710;296.4
10788;Beverages;Rhönbräu Klosterbier;Germany;199712;294.5
10448;Seafood;Boston Crab Meat;Argentina;199702;294.0
10465;Seafood;Boston Crab Meat;Denmark;199703;294.0
10614;Dairy Products;Queso Cabrales;Germany;199707;294.0
10690;Condiments;Original Frankfurter grüne Soße;Brazil;199710;292.5
10751;Confections;Valkoinen suklaa;Switzerland;199711;292.5
10823;Grains/Cereals;Ravioli Angelo;Venezuela;199801;292.5
10826;Grains/Cereals;Ravioli Angelo;France;199801;292.5
10983;Grains/Cereals;Ravioli Angelo;USA;199803;292.5
10447;Confections;Teatime Chocolate Biscuits;Brazil;199702;292.0
10342;Beverages;Chang;Germany;199610;291.84
11042;Condiments;Gula Malacca;Brazil;199804;291.75
10848;Meat/Poultry;Mishi Kobe Niku;UK;199801;291.0
10901;Seafood;Jack's New England Clam Chowder;Venezuela;199802;289.5
10358;Seafood;Inlagd Sill;France;199611;288.8
10635;Condiments;Chef Anton's Gumbo Mix;Italy;199708;288.225
10261;Beverages;Steeleye Stout;Brazil;199607;288.0
10317;Beverages;Chai;USA;199609;288.0
10324;Seafood;Spegesild;USA;199610;288.0
10337;Grains/Cereals;Tunnbröd;Germany;199610;288.0
10389;Meat/Poultry;Pâté chinois;Canada;199612;288.0
10396;Grains/Cereals;Tunnbröd;Germany;199612;288.0
10455;Beverages;Chartreuse verte;Finland;199702;288.0
10572;Dairy Products;Mascarpone Fabioli;Sweden;199706;288.0
10670;Grains/Cereals;Tunnbröd;Germany;199709;288.0
10713;Seafood;Spegesild;USA;199710;288.0
10728;Meat/Poultry;Pâté chinois;Brazil;199711;288.0
10762;Beverages;Chartreuse verte;Sweden;199712;288.0
10314;Seafood;Escargots de Bourgogne;USA;199609;286.2
10456;Confections;Maxilaku;Germany;199702;285.59999999999997
11002;Grains/Cereals;Singaporean Hokkien Fried Mee;USA;199804;285.59999999999997
10336;Condiments;Chef Anton's Cajun Seasoning;Portugal;199610;285.12
10393;Beverages;Chang;USA;199612;285.0
10645;Seafood;Inlagd Sill;Brazil;199708;285.0
10716;Condiments;Sirop d'érable;Argentina;199710;285.0
10762;Confections;Zaanse koeken;Sweden;199712;285.0
10806;Beverages;Chang;France;199712;285.0
10837;Confections;Zaanse koeken;Sweden;199801;285.0
10852;Beverages;Chang;USA;199801;285.0
10954;Seafood;Rogede sild;Venezuela;199803;285.0
10977;Confections;Zaanse koeken;Sweden;199803;285.0
10643;Beverages;Chartreuse verte;Germany;199708;283.5
10837;Beverages;Lakkalikööri;Sweden;199801;283.5
10278;Condiments;Vegie-spread;Sweden;199608;280.8
10550;Meat/Poultry;Alice Mutton;Spain;199705;280.8
10516;Grains/Cereals;Singaporean Hokkien Fried Mee;Ireland;199704;280.0
10652;Grains/Cereals;Singaporean Hokkien Fried Mee;Brazil;199709;280.0
10856;Grains/Cereals;Singaporean Hokkien Fried Mee;Mexico;199801;280.0
10937;Beverages;Sasquatch Ale;Argentina;199803;280.0
11054;Beverages;Laughing Lumberjack Lager;Argentina;199804;280.0
10375;Produce;Tofu;USA;199612;279.0
10794;Produce;Tofu;Brazil;199712;279.0
10435;Dairy Products;Mozzarella di Giovanni;UK;199702;278.0
10647;Confections;Teatime Chocolate Biscuits;Brazil;199708;276.0
10673;Beverages;Ipoh Coffee;Finland;199709;276.0
10987;Beverages;Ipoh Coffee;UK;199803;276.0
10769;Seafood;Jack's New England Clam Chowder;Denmark;199712;275.025
10485;Beverages;Chang;Venezuela;199703;273.6
10847;Seafood;Rogede sild;USA;199801;273.6
10472;Beverages;Guaraná Fantástica;UK;199703;273.59999999999997
10630;Meat/Poultry;Pâté chinois;Germany;199708;273.59999999999997
10456;Confections;Sir Rodney's Scones;Germany;199702;272.0
10787;Beverages;Chang;France;199712;270.75
10417;Confections;Scottish Longbreads;Denmark;199701;270.0
10453;Beverages;Outback Lager;UK;199702;270.0
10702;Beverages;Lakkalikööri;Germany;199710;270.0
10789;Beverages;Steeleye Stout;France;199712;270.0
10923;Beverages;Laughing Lumberjack Lager;France;199803;268.8
10664;Condiments;Louisiana Fiery Hot Pepper Sauce;Portugal;199709;268.3875
10855;Condiments;Louisiana Fiery Hot Pepper Sauce;USA;199801;268.3875
10957;Grains/Cereals;Wimmers gute Semmelknödel;Venezuela;199803;266.0
10833;Meat/Poultry;Perth Pasties;Germany;199801;265.68
10954;Dairy Products;Gorgonzola Telino;Venezuela;199803;265.625
10537;Seafood;Escargots de Bourgogne;Switzerland;199705;265.0
10575;Condiments;Vegie-spread;Germany;199706;263.4
10944;Condiments;Gula Malacca;Canada;199803;262.575
11062;Meat/Poultry;Perth Pasties;Italy;199804;262.40000000000003
10306;Meat/Poultry;Perth Pasties;Spain;199609;262.0
10416;Meat/Poultry;Perth Pasties;Finland;199701;262.0
10909;Confections;Pavlova;Norway;199802;261.75
11063;Seafood;Jack's New England Clam Chowder;Ireland;199804;260.55
10786;Beverages;Rhönbräu Klosterbier;Brazil;199712;260.40000000000003
10497;Condiments;Original Frankfurter grüne Soße;Germany;199704;260.0
10587;Condiments;Original Frankfurter grüne Soße;Brazil;199707;260.0
10812;Condiments;Original Frankfurter grüne Soße;Italy;199801;260.0
10999;Condiments;Original Frankfurter grüne Soße;Germany;199804;259.34999999999997
10294;Beverages;Chai;USA;199608;259.2
10493;Dairy Products;Gudbrandsdalsost;France;199704;259.2
10524;Seafood;Nord-Ost Matjeshering;Sweden;199705;258.9
10534;Seafood;Nord-Ost Matjeshering;Germany;199705;258.9
10387;Dairy Products;Flotemysost;Norway;199612;258.0
10407;Dairy Products;Flotemysost;Germany;199701;258.0
10672;Dairy Products;Flotemysost;Sweden;199709;258.0
10768;Dairy Products;Flotemysost;UK;199712;258.0
10555;Confections;Teatime Chocolate Biscuits;USA;199706;257.6
10550;Condiments;Sirop d'érable;Spain;199705;256.5
11009;Seafood;Inlagd Sill;Spain;199804;256.5
10327;Seafood;Escargots de Bourgogne;Sweden;199610;254.4
10993;Seafood;Jack's New England Clam Chowder;Sweden;199804;253.3125
10671;Condiments;Louisiana Fiery Hot Pepper Sauce;France;199709;252.60000000000002
10367;Condiments;Louisiana Fiery Hot Pepper Sauce;Denmark;199611;252.0
10582;Beverages;Lakkalikööri;Germany;199706;252.0
10876;Seafood;Spegesild;France;199802;252.0
10902;Confections;Tarte au sucre;Sweden;199802;251.42999999999995
10510;Beverages;Rhönbräu Klosterbier;USA;199704;251.1
10275;Dairy Products;Raclette Courdavault;Italy;199608;250.79999999999998
10489;Confections;Pavlova;Austria;199703;250.20000000000002
10529;Confections;Scottish Longbreads;Belgium;199705;250.0
10536;Dairy Products;Gorgonzola Telino;Germany;199705;250.0
10576;Dairy Products;Gorgonzola Telino;Mexico;199706;250.0
10705;Dairy Products;Gorgonzola Telino;Venezuela;199710;250.0
10842;Confections;Scottish Longbreads;Mexico;199801;250.0
10869;Confections;Scottish Longbreads;UK;199802;250.0
10903;Confections;Scottish Longbreads;Brazil;199802;250.0
11017;Condiments;Aniseed Syrup;Austria;199804;250.0
11070;Dairy Products;Gorgonzola Telino;Germany;199805;250.0
10319;Meat/Poultry;Alice Mutton;Mexico;199610;249.6
10326;Grains/Cereals;Ravioli Angelo;Spain;199610;249.6
10432;Confections;Gumbär Gummibärchen;USA;199701;249.0
10832;Condiments;Gula Malacca;France;199801;248.96
10730;Confections;Pavlova;France;199711;248.6625
10525;Seafood;Boston Crab Meat;France;199705;248.4
10681;Confections;Teatime Chocolate Biscuits;USA;199709;248.4
10324;Confections;Pavlova;USA;199610;248.115
10403;Confections;Pavlova;Austria;199701;248.115
10278;Condiments;Gula Malacca;Sweden;199608;248.0
10283;Condiments;Genen Shouyu;Venezuela;199608;248.0
10980;Beverages;Rhönbräu Klosterbier;Sweden;199803;248.0
10377;Beverages;Chartreuse verte;UK;199612;244.79999999999998
10553;Confections;Pavlova;Finland;199705;244.29999999999998
10776;Seafood;Rogede sild;Austria;199712;243.67499999999998
10745;Dairy Products;Mozzarella di Giovanni;Germany;199711;243.59999999999997
11014;Seafood;Jack's New England Clam Chowder;Venezuela;199804;243.18
10395;Seafood;Spegesild;Venezuela;199612;241.92000000000002
10667;Dairy Products;Flotemysost;Austria;199709;240.8
10265;Beverages;Outback Lager;France;199607;240.0
10289;Condiments;Aniseed Syrup;UK;199608;240.0
10290;Confections;Maxilaku;Brazil;199608;240.0
10299;Beverages;Outback Lager;Brazil;199609;240.0
10424;Confections;Scottish Longbreads;Canada;199701;240.0
10439;Produce;Longlife Tofu;Canada;199702;240.0
10461;Confections;Sir Rodney's Scones;Venezuela;199702;240.0
10642;Confections;Sir Rodney's Scones;Denmark;199708;240.0
10903;Seafood;Konbu;Brazil;199802;240.0
10940;Produce;Uncle Bob's Organic Dried Pears;France;199803;240.0
10991;Beverages;Outback Lager;Germany;199804;240.0
10884;Condiments;Louisiana Fiery Hot Pepper Sauce;USA;199802;239.97
10289;Grains/Cereals;Wimmers gute Semmelknödel;UK;199608;239.4
10850;Confections;NuNuCa Nuß-Nougat-Creme;France;199801;238.0
10654;Condiments;Chef Anton's Cajun Seasoning;Sweden;199709;237.6
10558;Confections;Zaanse koeken;UK;199706;237.5
10659;Dairy Products;Gorgonzola Telino;Brazil;199709;237.5
10770;Dairy Products;Queso Cabrales;Brazil;199712;236.25
10432;Meat/Poultry;Tourtière;USA;199701;236.0
10577;Condiments;Original Frankfurter grüne Soße;USA;199706;234.0
10852;Meat/Poultry;Alice Mutton;USA;199801;234.0
10949;Meat/Poultry;Alice Mutton;Canada;199803;234.0
10972;Meat/Poultry;Alice Mutton;France;199803;234.0
11015;Condiments;Original Frankfurter grüne Soße;Norway;199804;234.0
11034;Condiments;Gula Malacca;USA;199804;233.39999999999998
10552;Beverages;Rhönbräu Klosterbier;Venezuela;199705;232.5
10682;Beverages;Rhönbräu Klosterbier;Mexico;199709;232.5
